epoch,accuracy,loss,val_accuracy,val_loss
0,0.338718980550766,2.792466163635254,0.17515923082828522,2.0394811630249023
1,0.4708597660064697,1.338599681854248,0.17834395170211792,1.9920932054519653
2,0.5060588717460632,1.2115154266357422,0.2229299396276474,1.6151362657546997
3,0.5343335270881653,1.0489734411239624,0.23566879332065582,1.5581578016281128
4,0.5551067590713501,1.048843502998352,0.30254778265953064,1.4465388059616089
5,0.6018465161323547,0.9645489454269409,0.3471337556838989,1.3590350151062012
6,0.5908828377723694,0.9322354793548584,0.36624205112457275,1.2936972379684448
7,0.6203116178512573,0.8698886036872864,0.3885350227355957,1.2488572597503662
8,0.6532025337219238,0.8482978940010071,0.3980891704559326,1.1967848539352417
9,0.6295441389083862,0.8531989455223083,0.41719746589660645,1.1641122102737427
10,0.677437961101532,0.7911655902862549,0.42993631958961487,1.122846007347107
11,0.6682054400444031,0.7823616862297058,0.4490445852279663,1.0918536186218262
12,0.6918638348579407,0.7341992259025574,0.47133758664131165,1.0508321523666382
13,0.6803231239318848,0.7565825581550598,0.46178343892097473,1.049841284751892
14,0.7045585513114929,0.733930230140686,0.47770699858665466,1.0374459028244019
