epoch,accuracy,loss,val_accuracy,val_loss
0,0.24581649899482727,2.033874988555908,0.0031847134232521057,1.509700894355774
1,0.2740911841392517,1.3679330348968506,0.0031847134232521057,1.4577170610427856
2,0.259665310382843,1.3611538410186768,0.0031847134232521057,1.4704227447509766
3,0.24985574185848236,1.3415272235870361,0.0031847134232521057,1.479565978050232
4,0.2902481257915497,1.3176801204681396,0.006369426846504211,1.4884135723114014
5,0.33525678515434265,1.2756752967834473,0.01592356711626053,1.4593113660812378
6,0.41950374841690063,1.210409164428711,0.03184713423252106,1.4345215559005737
7,0.4425851106643677,1.159395694732666,0.041401274502277374,1.3527098894119263
8,0.5060588717460632,1.0593665838241577,0.04458598792552948,1.3265621662139893
9,0.5014426112174988,1.038370966911316,0.09872611612081528,1.272363305091858
10,0.5978072881698608,0.9342724084854126,0.08598726242780685,1.2507041692733765
11,0.5585689544677734,0.9836041331291199,0.11783439666032791,1.2218600511550903
12,0.6122331023216248,0.8834397792816162,0.12101911008358002,1.222543478012085
13,0.6151182651519775,0.8865697979927063,0.14331209659576416,1.162237524986267
14,0.6203116178512573,0.8816840052604675,0.1146496832370758,1.1891049146652222
