epoch,accuracy,loss,val_accuracy,val_loss
0,0.21407963335514069,2.0585248470306396,0.0031847134232521057,1.521291732788086
1,0.30755913257598877,1.3653329610824585,0.0031847134232521057,1.4561964273452759
2,0.30871322751045227,1.3553025722503662,0.0031847134232521057,1.4670820236206055
3,0.27755337953567505,1.3337783813476562,0.0031847134232521057,1.4829003810882568
4,0.3029428720474243,1.3005045652389526,0.012738853693008423,1.4842393398284912
5,0.3993075489997864,1.2596533298492432,0.01592356711626053,1.4902164936065674
6,0.4437391757965088,1.207894206047058,0.01592356711626053,1.4623215198516846
7,0.48990190029144287,1.14964759349823,0.01592356711626053,1.4347275495529175
8,0.5256780385971069,1.0801628828048706,0.041401274502277374,1.3869644403457642
9,0.5418349504470825,1.02378249168396,0.07643312215805054,1.3471440076828003
10,0.5758799910545349,0.9644191861152649,0.19108280539512634,1.2861799001693726
11,0.5851125121116638,0.9389324188232422,0.21337579190731049,1.2452508211135864
12,0.6139642000198364,0.8841065168380737,0.23566879332065582,1.236146330833435
13,0.6433929800987244,0.8414826989173889,0.25796177983283997,1.1911704540252686
14,0.6203116178512573,0.8696746826171875,0.2834394872188568,1.1774431467056274
