epoch,accuracy,loss,val_accuracy,val_loss
0,0.3768032193183899,2.7196335792541504,0.17834395170211792,1.9075126647949219
1,0.45585688948631287,1.4178255796432495,0.20063693821430206,1.9050801992416382
2,0.5262550711631775,1.1662927865982056,0.2165605127811432,1.6501251459121704
3,0.5320253968238831,1.0637670755386353,0.25477707386016846,1.5431487560272217
4,0.5527986288070679,1.0144416093826294,0.2898089289665222,1.487488031387329
5,0.5741488933563232,0.9697235822677612,0.35350319743156433,1.3604228496551514
6,0.5816503167152405,0.9338228106498718,0.3757961690425873,1.3083183765411377
7,0.6358914971351624,0.8894364833831787,0.3980891704559326,1.2428059577941895
8,0.6156952977180481,0.8849003314971924,0.41082802414894104,1.200170636177063
9,0.6301211714744568,0.829897940158844,0.42038217186927795,1.1753087043762207
10,0.6658973097801208,0.812366247177124,0.4331210255622864,1.1356472969055176
11,0.6739757657051086,0.7750518321990967,0.47133758664131165,1.0857055187225342
12,0.700519323348999,0.7461423277854919,0.4522292912006378,1.1150851249694824
13,0.6618580222129822,0.7733285427093506,0.4872611463069916,1.0238957405090332
14,0.6935949325561523,0.7418711185455322,0.48089173436164856,1.0448524951934814
