epoch,accuracy,loss,val_accuracy,val_loss
0,0.23312175273895264,2.1419413089752197,0.0031847134232521057,1.6612677574157715
1,0.33121752738952637,1.3999851942062378,0.0031847134232521057,1.499022126197815
2,0.3092902600765228,1.3681784868240356,0.0031847134232521057,1.5020813941955566
3,0.22792844474315643,1.3502479791641235,0.0031847134232521057,1.517401099205017
4,0.2192729413509369,1.3408280611038208,0.0031847134232521057,1.5306578874588013
5,0.2729370892047882,1.3076980113983154,0.006369426846504211,1.5091131925582886
6,0.3346797525882721,1.26300048828125,0.01592356711626053,1.5193177461624146
7,0.3883439004421234,1.2327021360397339,0.01592356711626053,1.4697718620300293
8,0.43739181756973267,1.1460247039794922,0.025477707386016846,1.421520709991455
9,0.4697057008743286,1.1232246160507202,0.03821656107902527,1.3798547983169556
10,0.5568378567695618,1.0028806924819946,0.06050955504179001,1.333675742149353
11,0.5170224905014038,1.0014386177062988,0.08917197585105896,1.285051703453064
12,0.5776110887527466,0.9407225251197815,0.08598726242780685,1.3041772842407227
13,0.5793421864509583,0.929351270198822,0.15605095028877258,1.2347208261489868
14,0.622042715549469,0.8888411521911621,0.13057324290275574,1.2418996095657349
