epoch,accuracy,loss,val_accuracy,val_loss
0,0.3571840822696686,2.7288033962249756,0.17515923082828522,2.006279230117798
1,0.46508944034576416,1.3694565296173096,0.18789808452129364,1.9672952890396118
2,0.49278706312179565,1.202962875366211,0.19426751136779785,1.7066915035247803
3,0.5343335270881653,1.070756435394287,0.24203822016716003,1.5541129112243652
4,0.5776110887527466,0.9923899173736572,0.2866241931915283,1.4611310958862305
5,0.5597230195999146,0.9621570110321045,0.3343949019908905,1.350405216217041
6,0.5920369029045105,0.9413048624992371,0.3471337556838989,1.3008811473846436
7,0.6139642000198364,0.887045681476593,0.3757961690425873,1.2601373195648193
8,0.6301211714744568,0.865461528301239,0.35987260937690735,1.2683252096176147
9,0.6497403383255005,0.8238563537597656,0.3980891704559326,1.1755460500717163
10,0.6687824726104736,0.7779136896133423,0.37261146306991577,1.2071107625961304
11,0.650317370891571,0.8339545726776123,0.4458598792552948,1.105588436126709
12,0.682631254196167,0.7740389108657837,0.4394904375076294,1.1041182279586792
13,0.6791690587997437,0.7784299254417419,0.46815288066864014,1.0339913368225098
14,0.6797460913658142,0.7649298310279846,0.48089173436164856,1.033666729927063
