epoch,accuracy,loss,val_accuracy,val_loss
0,0.3739180564880371,2.7174344062805176,0.17834395170211792,1.9769238233566284
1,0.46393537521362305,1.4137299060821533,0.18789808452129364,2.000323534011841
2,0.5308713316917419,1.1612588167190552,0.21019108593463898,1.6478453874588013
3,0.5372186899185181,1.0658347606658936,0.23248407244682312,1.612086534500122
4,0.5712637305259705,1.0026055574417114,0.29617834091186523,1.467474102973938
5,0.5527986288070679,0.9753000736236572,0.3343949019908905,1.3639847040176392
6,0.6237738132476807,0.8864952921867371,0.3471337556838989,1.3317854404449463
7,0.6099249720573425,0.9114906191825867,0.35987260937690735,1.2937763929367065
8,0.6203116178512573,0.8922755122184753,0.3885350227355957,1.192375659942627
9,0.6358914971351624,0.8347846269607544,0.42356687784194946,1.1471563577651978
10,0.6618580222129822,0.7992358207702637,0.4458598792552948,1.1000639200210571
11,0.6878246068954468,0.7666030526161194,0.42993631958961487,1.1126959323883057
12,0.6878246068954468,0.7619799971580505,0.4585987329483032,1.0655720233917236
13,0.6849393844604492,0.7547174096107483,0.47770699858665466,1.0239852666854858
14,0.695326030254364,0.7474287748336792,0.46178343892097473,1.044063925743103
